"Date","Open","High","Low","Close","Volume"
"2007-03-14",6.637,6.73,6.39,6.671,42613.82
"2007-03-13",6.79,6.926,6.637,6.722,44290.72
"2007-03-12",6.296,6.628,6.279,6.628,40546.55
"2007-03-09",6.33,6.415,6.169,6.313,32724.81
"2007-03-08",6.16,6.33,6.075,6.296,32798.21
"2007-03-07",6.118,6.424,6.092,6.169,33639.58
"2007-03-06",5.871,6.22,5.803,6.126,28630.3
"2007-03-05",6.032,6.092,5.709,5.922,30967.28
"2007-03-02",5.947,6.109,5.922,6.007,23532.17
"2007-03-01",6.228,6.228,5.947,5.947,34477.12
"2007-02-28",6.041,6.33,6.024,6.262,40347.9
"2007-02-27",6.671,6.747,6.339,6.339,19316.28
"2007-02-26",6.551,6.79,6.194,6.671,19190.48
"2007-02-16",6.322,6.637,6.22,6.509,29603.81
"2007-02-15",6.339,6.415,6.228,6.322,15974.34
"2007-02-14",6.024,6.271,5.879,6.271,35473.06
"2007-02-13",5.879,6.067,5.879,5.973,21208.85
"2007-02-12",5.726,5.939,5.667,5.879,21103.56
"2007-02-09",5.479,5.786,5.471,5.667,21037.51
"2007-02-08",5.573,5.573,5.462,5.513,17011.41
"2007-02-07",5.658,5.769,5.513,5.59,18089.09
"2007-02-06",5.548,5.752,5.522,5.701,10606.22
"2007-02-05",5.352,5.633,5.25,5.556,19323.83
"2007-02-02",5.616,5.675,5.352,5.36,29514.44
"2007-02-01",6.084,6.084,5.573,5.633,38804.56
"2007-01-29",5.582,5.862,5.582,5.862,53209.74
"2007-01-26",5.318,5.582,5.233,5.582,30853.56
"2007-01-25",5.599,5.599,5.318,5.318,30469.76
"2007-01-24",5.53,5.786,5.445,5.59,37583.66
"2007-01-23",5.36,5.548,5.267,5.513,48570.61
"2007-01-22",5.292,5.292,5.224,5.292,30524.33
"2007-01-19",4.935,5.097,4.918,5.037,29334.45
"2007-01-18",4.884,5.02,4.816,4.909,35296.3
"2007-01-17",5.326,5.326,5.071,5.071,32129.62
"2007-01-16",5.131,5.377,5.02,5.335,47188.98
"2007-01-12",5.224,5.224,4.969,4.969,39504.39
"2007-01-11",5.088,5.233,5.02,5.233,49292.83
"2007-01-10",4.765,4.986,4.722,4.986,32690.89
"2007-01-09",4.688,4.816,4.637,4.748,25120.73
"2007-01-08",4.509,4.748,4.509,4.688,31048.63
"2007-01-05",4.603,4.654,4.518,4.603,23601.09
"2007-01-04",4.918,4.977,4.612,4.637,42923.18
"2006-12-29",4.994,5.105,4.765,4.85,66111.61
"2006-12-28",4.603,5.063,4.467,5.063,93548.9
"2006-12-27",4.697,4.697,4.552,4.603,34346.2
"2006-12-26",4.561,4.722,4.467,4.637,53297
"2006-12-22",4.475,4.595,4.416,4.561,25511.7
"2006-12-21",4.407,4.646,4.365,4.492,44743.65
"2006-12-20",4.322,4.416,4.297,4.407,21367.17
"2006-12-19",4.39,4.416,4.288,4.331,22252.04
"2006-12-18",4.407,4.441,4.373,4.399,20557.69
"2006-12-15",4.365,4.475,4.322,4.416,20666.43
"2006-12-14",4.339,4.407,4.305,4.356,13468.97
"2006-12-13",4.314,4.492,4.305,4.356,17485.11
"2006-12-12",4.424,4.441,4.271,4.322,18893.78
"2006-12-11",4.348,4.441,4.305,4.399,12480.48
"2006-12-08",4.339,4.382,4.263,4.365,13863.13
"2006-12-07",4.424,4.492,4.322,4.322,27467.12
"2006-12-06",4.612,4.62,4.382,4.424,29886.47
"2006-12-05",4.544,4.722,4.475,4.637,31057.56
"2006-12-04",4.569,4.586,4.509,4.561,22176.13
"2006-12-01",4.637,4.646,4.544,4.569,20607.05
"2006-11-30",4.637,4.722,4.544,4.663,23207.23
"2006-11-29",4.424,4.637,4.382,4.561,19412.82
"2006-11-28",4.45,4.629,4.416,4.535,25504.79
"2006-11-27",4.458,4.492,4.356,4.467,12701.03
"2006-11-24",4.339,4.561,4.237,4.433,24541.4
"2006-11-22",4.314,4.424,4.254,4.356,13844.07
"2006-11-21",4.441,4.45,4.297,4.365,10011.02
"2006-11-20",4.467,4.501,4.382,4.458,11402.4
"2006-11-17",4.288,4.501,4.288,4.441,10140.28
"2006-11-16",4.339,4.424,4.271,4.28,7811.52
"2006-11-15",4.254,4.424,4.254,4.399,9788.75
"2006-11-14",4.212,4.322,4.152,4.254,7624.91
"2006-11-13",4.339,4.382,4.263,4.288,10458.01
"2006-11-10",4.484,4.484,4.263,4.322,8774.41
"2006-11-09",4.356,4.544,4.348,4.475,11290.85
"2006-11-07",4.424,4.424,4.305,4.373,9292.84
"2006-11-06",4.373,4.458,4.356,4.424,7875.56
"2006-11-03",4.356,4.467,4.339,4.416,8148.64
"2006-11-02",4.501,4.501,4.339,4.373,8752.72
"2006-11-01",4.501,4.509,4.39,4.45,11205.34
"2006-10-31",4.535,4.552,4.467,4.509,6837.65
"2006-10-30",4.45,4.552,4.441,4.544,5282.98
"2006-10-27",4.552,4.595,4.475,4.492,6421.58
"2006-10-26",4.62,4.646,4.552,4.552,5918.93
"2006-10-25",4.62,4.646,4.509,4.637,12487.94
"2006-10-24",4.509,4.595,4.458,4.535,10429.59
"2006-10-23",4.688,4.688,4.45,4.45,17611.82
"2006-10-20",4.841,4.918,4.68,4.688,13620.93
"2006-10-19",4.858,4.918,4.807,4.841,21097.55
"2006-10-18",4.841,4.943,4.824,4.892,12381
"2006-10-17",4.79,4.935,4.782,4.867,16943.12
"2006-10-16",4.875,4.875,4.731,4.807,12057.53
"2006-10-13",4.765,4.841,4.722,4.833,14392.91
"2006-10-12",4.977,4.986,4.756,4.79,22756.9
"2006-10-11",4.901,4.994,4.858,4.969,13650.07
"2006-10-10",4.977,5.063,4.901,4.918,20254.8
"2006-10-09",5.105,5.105,4.96,4.977,25654
"2006-09-29",5.131,5.258,5.003,5.063,25321.03
"2006-09-28",5.105,5.165,5.071,5.114,25574.43
"2006-09-27",4.977,5.199,4.892,5.156,55036.77
"2006-09-26",4.918,5.028,4.765,4.977,29445.12
"2006-09-25",4.85,4.977,4.765,4.901,28266.33
"2006-09-22",4.748,4.892,4.705,4.807,25211.28
"2006-09-21",4.841,4.867,4.705,4.756,22144.72
"2006-09-20",4.705,4.977,4.688,4.841,39054.19
"2006-09-19",4.756,4.799,4.68,4.705,12008.3
"2006-09-18",4.68,4.799,4.663,4.765,16181.51
"2006-09-15",4.603,4.731,4.561,4.688,14764.41
"2006-09-14",4.552,4.586,4.475,4.586,8198.07
"2006-09-13",4.663,4.68,4.552,4.561,12093.96
"2006-09-12",4.722,4.748,4.595,4.671,13618.11
"2006-09-11",4.68,4.722,4.518,4.705,14894.83
"2006-09-08",4.68,4.833,4.663,4.688,15962.95
"2006-09-07",4.663,4.799,4.637,4.68,20434.58
"2006-09-06",4.739,4.807,4.578,4.688,23486.79
"2006-09-05",4.867,4.943,4.756,4.765,31307.48
"2006-09-01",4.603,5.037,4.603,4.824,77016.72
"2006-08-31",4.561,4.688,4.501,4.586,34591.45
"2006-08-30",4.373,4.654,4.373,4.637,45395.44
"2006-08-29",4.518,4.561,4.373,4.373,19800
"2006-08-28",4.441,4.578,4.407,4.501,25723.73
"2006-08-25",4.475,4.475,4.39,4.441,9811.6
"2006-08-24",4.484,4.484,4.356,4.45,7533.99
"2006-08-23",4.45,4.484,4.365,4.433,9305.54
"2006-08-22",4.373,4.484,4.339,4.45,10768.3
"2006-08-21",4.254,4.424,4.152,4.416,8195.51
"2006-08-18",4.339,4.458,4.339,4.382,12396.44
"2006-08-17",4.348,4.399,4.246,4.348,14037.39
"2006-08-15",4.042,4.484,4.025,4.433,24325.94
"2006-08-14",4.212,4.288,4.042,4.076,6868
"2006-08-11",4.127,4.288,4.118,4.212,6686.88
"2006-08-10",4.084,4.195,4.084,4.144,4418.76
"2006-08-09",4.093,4.161,4.076,4.101,3975.01
"2006-08-08",4.025,4.101,4.007,4.093,5161.18
"2006-08-07",4.101,4.101,3.931,3.999,7036.91
"2006-08-04",4.305,4.305,4.084,4.093,8964
"2006-08-03",4.237,4.297,4.237,4.254,7034.85
"2006-08-02",4.348,4.373,4.186,4.246,11589
"2006-08-01",4.322,4.382,4.305,4.339,8107.88
"2006-07-31",4.475,4.552,4.305,4.331,13600.78
"2006-07-28",4.544,4.595,4.441,4.544,13441.07
"2006-07-27",4.595,4.646,4.484,4.544,18279.17
"2006-07-26",4.722,4.739,4.586,4.62,29908.07
"2006-07-25",4.441,4.646,4.441,4.62,26487.64
"2006-07-24",4.416,4.509,4.322,4.467,15364.78
"2006-07-21",4.356,4.595,4.322,4.492,19633.58
"2006-07-20",4.297,4.382,4.271,4.356,12441.19
"2006-07-18",4.441,4.475,4.339,4.45,12900.47
"2006-07-17",4.382,4.475,4.339,4.475,15534.83
"2006-07-14",4.339,4.501,4.271,4.441,23080.53
"2006-07-13",4.646,4.646,4.314,4.339,40551.28
"2006-07-12",4.629,4.867,4.569,4.646,33737.48
"2006-07-11",4.654,4.688,4.535,4.629,15095.44
"2006-07-10",4.492,4.748,4.441,4.671,28333.33
"2006-07-07",4.637,4.705,4.492,4.518,32678.73
"2006-07-06",4.663,4.765,4.612,4.705,42872.84
"2006-07-05",4.356,4.782,4.322,4.765,76772.02
"2006-07-03",4.467,4.535,4.348,4.475,30050.56
"2006-06-29",4.297,4.552,4.297,4.467,36934.01
"2006-06-28",4.416,4.416,4.254,4.322,22974.37
"2006-06-27",4.501,4.501,4.331,4.399,20805.14
"2006-06-26",4.416,4.544,4.416,4.467,23725.26
"2006-06-23",4.424,4.484,4.39,4.433,22922.34
"2006-06-22",4.356,4.552,4.297,4.441,39406.27
"2006-06-21",4.433,4.509,4.365,4.382,31792.59
"2006-06-20",4.348,4.637,4.271,4.501,52196.54
"2006-06-19",4.348,4.544,4.305,4.348,91413.59
"2006-06-16",3.914,4.263,3.914,4.263,43134.94
"2006-06-15",3.88,3.965,3.82,3.871,32619.49
"2006-06-14",4.05,4.084,3.769,3.871,49186.41
"2006-06-13",4.237,4.288,3.99,4.084,43557.85
"2006-06-12",4.263,4.382,4.169,4.229,44220.62
"2006-06-09",4.356,4.552,4.348,4.348,115958.17
"2006-06-08",4.884,5.088,4.833,4.833,34057.6
"2006-06-07",5.224,5.369,5.105,5.369,140745.87
"2006-06-06",4.884,4.884,4.884,4.884,66463.6
"2005-12-30",4.544,4.544,4.373,4.441,39683.14
"2005-12-29",4.271,4.424,4.254,4.399,31759.01
"2005-12-28",4.212,4.314,4.169,4.271,33605.74
"2005-12-27",4.144,4.22,4.101,4.212,15157.78
"2005-12-23",3.999,4.059,3.939,4.025,6896.39
"2005-12-22",4.297,4.297,3.999,4.033,19419.01
"2005-12-09",3.829,3.931,3.786,3.914,8042.62
"2005-12-08",3.854,3.897,3.82,3.837,4686.25
"2005-12-07",3.795,3.829,3.744,3.829,7100.5
"2005-12-06",3.735,3.871,3.727,3.803,6598.39
"2005-12-05",3.939,3.939,3.752,3.752,7508
"2005-12-02",3.948,3.973,3.88,3.88,4321.12
"2005-12-01",3.931,4.007,3.88,3.973,6101.84
"2005-11-30",3.922,3.956,3.854,3.914,6981.01
"2005-11-29",4.033,4.076,3.914,3.931,7466.62
"2005-11-28",4.067,4.101,4.016,4.059,3812.01
"2005-11-25",4.067,4.084,4.042,4.067,4394.73
"2005-11-23",4.042,4.135,4.016,4.11,5808.52
"2005-11-22",4.169,4.254,4.067,4.076,9278.1
"2005-11-21",4.237,4.314,4.178,4.203,10332.65
"2005-11-18",4.169,4.322,4.144,4.22,18111.04
"2005-11-17",4.127,4.195,4.101,4.161,7728.11
"2005-11-16",4.016,4.186,3.956,4.144,7736.41
"2005-11-15",4.144,4.254,4.05,4.076,10505.44
"2005-11-14",4.178,4.203,4.076,4.144,7713.6
"2005-11-11",4.127,4.246,4.025,4.178,17732.39
"2005-11-10",4.382,4.45,4.152,4.186,59655.46
"2005-11-09",4.084,4.339,4.084,4.263,46853.11
"2005-11-08",3.948,4.288,3.914,4.22,48865.2
"2005-11-07",3.744,3.965,3.744,3.948,9066.14
"2005-11-04",3.846,3.854,3.71,3.846,8282.54
"2005-11-03",3.973,3.999,3.812,3.846,8174.2
"2005-11-02",3.829,3.999,3.829,3.973,14830.72
"2005-11-01",3.846,3.846,3.71,3.829,7546.1
"2005-10-31",3.786,3.905,3.769,3.854,7057.89
"2005-10-28",4.025,4.067,3.659,3.82,10624.64
"2005-10-27",4.007,4.11,3.965,4.025,11837.9
"2005-10-26",4.339,4.339,3.905,4.025,28772.92
"2005-10-25",4.467,4.467,4.331,4.339,11295.16
"2005-10-24",4.458,4.501,4.331,4.45,14170.63
"2005-10-21",4.339,4.535,4.314,4.458,35405.23
"2005-10-20",4.237,4.382,4.135,4.339,11429.65
"2005-10-19",4.382,4.382,4.237,4.254,8755.97
"2005-10-18",4.322,4.39,4.28,4.382,13100.95
"2005-10-17",4.186,4.339,4.186,4.314,13574.71
"2005-10-14",4.186,4.28,4.169,4.203,6508.18
"2005-10-13",4.271,4.382,4.203,4.203,7602
"2005-10-12",4.229,4.339,4.169,4.288,10945.86
"2005-10-11",4.144,4.237,4.084,4.237,9182.19
"2005-10-10",4.314,4.314,4.127,4.135,12394.49
"2005-09-30",4.424,4.424,4.331,4.339,7312.16
"2005-09-29",4.271,4.441,4.271,4.416,19140.76
"2005-09-28",4.246,4.339,4.229,4.271,11433.79
"2005-09-27",4.399,4.407,4.237,4.246,13715.01
"2005-09-26",4.416,4.416,4.297,4.399,8006.29
"2005-09-23",4.407,4.467,4.365,4.373,10531.75
"2005-09-22",4.569,4.586,4.339,4.458,22410.52
"2005-09-21",4.671,4.722,4.569,4.595,22942.48
"2005-09-20",4.807,4.816,4.637,4.688,27505.3
"2005-09-19",4.722,4.773,4.671,4.773,21083.14
"2005-09-16",4.722,4.799,4.663,4.722,20328.39
"2005-09-15",4.773,4.799,4.663,4.731,28665.28
"2005-09-14",4.875,4.909,4.722,4.807,22826.22
"2005-09-13",4.697,4.816,4.68,4.807,20899.59
"2005-09-12",4.731,4.782,4.637,4.688,16724.2
"2005-09-09",4.85,4.909,4.705,4.731,32521.29
"2005-09-08",4.892,5.046,4.782,4.892,84585.43
"2005-09-07",4.509,4.824,4.492,4.816,71998.56
"2005-09-06",4.748,4.858,4.509,4.518,52784.79
"2005-09-02",4.748,4.858,4.654,4.663,75509.6
"2005-09-01",4.458,4.637,4.39,4.62,55558.18
"2005-08-31",4.322,4.458,4.246,4.407,25829.78
"2005-08-30",4.356,4.45,4.314,4.322,14184.68
"2005-08-29",4.501,4.595,4.373,4.399,23246.96
"2005-08-26",4.365,4.569,4.365,4.501,35005.41
"2005-08-25",4.297,4.467,4.288,4.407,24832.13
"2005-08-24",4.246,4.382,4.212,4.305,19531.98
"2005-08-23",4.331,4.339,4.212,4.254,15066.42
"2005-08-22",4.254,4.382,4.212,4.348,20577.27
"2005-08-19",4.382,4.467,4.212,4.348,40280.51
"2005-08-18",4.552,4.884,4.339,4.382,86311.13
"2005-08-17",4.339,4.595,4.178,4.552,65073.77
"2005-08-16",4.484,4.484,4.348,4.356,31956.39
"2005-08-15",4.39,4.509,4.339,4.501,35882.13
"2005-08-12",4.578,4.748,4.407,4.416,70302.94
"2005-08-11",4.467,4.586,4.45,4.569,53827.53
"2005-08-10",4.535,4.578,4.331,4.458,42611.85
"2005-08-09",4.441,4.552,4.382,4.544,52003.23
"2005-08-08",4.373,4.552,4.365,4.441,66519.61
"2005-08-05",4.118,4.373,4.118,4.356,50562.69
"2005-08-04",4.322,4.331,4.101,4.152,54948.84
"2005-08-03",4.39,4.552,4.339,4.348,62010.63
"2005-08-02",4.322,4.39,4.271,4.365,40991.15
"2005-08-01",4.305,4.407,4.271,4.339,42449.53
"2005-07-29",4.407,4.45,4.254,4.314,63065.13
"2005-07-28",4.578,4.722,4.424,4.458,91864.25
"2005-07-27",4.492,4.756,4.39,4.586,143641.2
"2005-07-26",3.948,4.356,3.905,4.356,90121.05
"2005-07-25",3.888,4.042,3.863,3.956,29774.87
"2005-07-22",3.769,4.067,3.752,3.888,50785.93
"2005-07-21",3.744,3.752,3.633,3.735,12482.44
"2005-07-20",3.718,3.829,3.65,3.744,16751.34
"2005-07-19",3.557,3.778,3.54,3.744,20197.12
"2005-07-18",3.727,3.761,3.548,3.591,11479.12
"2005-07-15",3.701,3.854,3.701,3.727,16263.24
"2005-07-14",3.812,3.812,3.667,3.701,13831.02
"2005-07-13",3.727,3.982,3.599,3.82,27213.61
"2005-07-12",3.574,3.735,3.54,3.71,11399.51
"2005-07-11",3.531,3.701,3.523,3.548,10637.85
"2005-07-08",3.735,3.735,3.514,3.582,11758.8
"2005-07-07",3.616,3.744,3.616,3.71,7309.13
"2005-07-06",3.676,3.744,3.599,3.616,10887.07
"2005-07-05",3.761,3.795,3.659,3.676,9976.63
"2005-07-01",3.701,3.837,3.684,3.701,16575.93
"2005-06-30",3.846,3.922,3.71,3.718,16940.64
"2005-06-29",3.965,4.067,3.914,3.914,22017.13
"2005-06-27",4.007,4.212,3.956,4.101,48171.14
"2005-06-24",3.846,3.948,3.803,3.922,21879.13
"2005-06-23",3.727,4.007,3.727,3.863,49005.06
"2005-06-22",3.744,3.744,3.659,3.727,8447.58
"2005-06-21",3.829,3.854,3.701,3.744,13076.92
"2005-06-20",3.591,3.82,3.574,3.812,19350.77
"2005-06-17",3.786,3.786,3.574,3.591,20656.47
"2005-06-16",3.693,3.82,3.676,3.727,20008.43
"2005-06-15",3.956,3.982,3.659,3.693,25503.69
"2005-06-14",4.067,4.118,3.948,3.982,21125.36
"2005-06-13",4.05,4.203,3.939,4.067,17788.85
"2005-06-10",4.101,4.271,4.016,4.067,40495.39
"2005-06-09",3.965,4.314,3.948,4.127,60088.14
"2005-06-08",3.744,4.118,3.727,4.084,50298.5
"2005-06-07",3.574,3.965,3.574,3.778,37814.1
"2005-06-06",3.471,3.633,3.429,3.625,13533.35
"2005-06-03",3.616,3.693,3.361,3.497,16748.33
"2005-06-02",3.616,3.71,3.591,3.633,13717.48
"2005-06-01",3.71,3.778,3.608,3.616,15013.53
"2005-05-31",3.82,3.854,3.727,3.744,11573.22
"2005-05-27",3.812,3.948,3.761,3.778,12730.4
"2005-05-26",3.965,3.982,3.846,3.863,15363.6
"2005-05-25",3.829,4.067,3.812,3.965,40756.12
"2005-05-24",3.735,3.888,3.735,3.846,19273.98
"2005-05-23",3.812,3.812,3.642,3.778,17817.88
"2005-05-20",3.812,3.905,3.786,3.829,20045.77
"2005-05-19",3.846,3.871,3.735,3.812,20277.14
"2005-05-18",3.744,3.88,3.727,3.863,20475.35
"2005-05-17",3.684,3.905,3.659,3.82,27451.05
"2005-05-16",3.744,3.744,3.531,3.71,24552.7
"2005-05-13",4.025,4.135,3.667,3.795,42457.43
"2005-05-12",4.144,4.178,4.025,4.067,26281.97
"2005-05-11",4.314,4.399,4.186,4.195,28475.54
"2005-05-10",4.067,4.407,4.007,4.314,28447.26
"2005-05-09",4.339,4.339,4.093,4.101,21593.91
"2005-04-29",4.501,4.595,4.339,4.348,59105.33
"2005-04-28",4.093,4.509,4.033,4.509,67586.03
"2005-04-27",4.28,4.28,3.965,4.101,43309.01
"2005-04-26",4.084,4.365,4.016,4.297,72476.24
"2005-04-25",4.076,4.127,3.854,4.11,48849.61
"2005-04-22",4.016,4.22,4.016,4.093,44019.91
"2005-04-21",4.501,4.501,4.101,4.101,79733.17
"2005-04-20",4.663,4.816,4.527,4.561,55802.38
"2005-04-19",4.654,4.773,4.492,4.663,57305.63
"2005-04-18",4.535,4.705,4.484,4.654,60136.33
"2005-04-15",4.977,5.011,4.544,4.595,94881.55
"2005-04-14",5.088,5.258,4.926,5.046,79759.03
"2005-04-13",5.097,5.199,4.858,5.063,91290.15
"2005-04-12",5.173,5.428,5.071,5.156,88591.07
"2005-04-11",5.258,5.352,5.148,5.19,90078.89
"2005-04-08",5.028,5.454,4.986,5.352,146601.15
"2005-04-07",4.509,5.028,4.458,5.028,129606.56
"2005-04-06",4.484,4.773,4.407,4.569,149187.55
"2005-04-05",4.39,4.39,4.39,4.39,45674.81
"2005-03-31",3.659,3.99,3.659,3.99,61117.25
"2005-03-30",3.301,3.625,3.259,3.625,26774.06
"2005-03-29",3.293,3.352,3.276,3.293,3254.58
"2005-03-28",3.378,3.378,3.259,3.318,3816.9
"2005-03-24",3.327,3.471,3.301,3.437,7938.34
"2005-03-23",3.301,3.378,3.276,3.327,7481.33
"2005-03-22",3.471,3.514,3.276,3.301,8640
"2005-03-21",3.437,3.548,3.403,3.497,5350.31
"2005-03-18",3.54,3.599,3.42,3.454,8648.01
"2005-03-17",3.735,3.735,3.616,3.616,9554.3
"2005-03-16",3.659,3.778,3.625,3.735,10543.01
"2005-03-15",3.812,3.82,3.659,3.667,13340
"2005-03-14",3.948,3.948,3.82,3.829,10954
"2005-03-11",3.871,3.965,3.846,3.956,12497.2
"2005-03-10",4.042,4.042,3.888,3.897,23115
"2005-03-09",4.127,4.161,4.025,4.059,21834.22
"2005-03-08",4.237,4.348,4.084,4.186,44951.8
"2005-03-04",4.212,4.229,4.093,4.152,15129.8
"2005-03-03",4.067,4.229,3.99,4.22,22424.14
"2005-03-02",4.373,4.39,4.059,4.093,72568.29
"2005-03-01",4.076,4.178,4.059,4.178,26132.58
"2005-02-28",3.854,3.999,3.846,3.982,31765.71
"2005-02-25",3.88,3.922,3.795,3.854,17267.64
"2005-02-24",3.693,3.88,3.65,3.88,27691.42
"2005-02-23",3.693,3.735,3.625,3.693,10667.84
"2005-02-22",3.633,3.727,3.591,3.693,10278.3
"2005-02-18",3.548,3.642,3.54,3.608,3398.99
"2005-02-17",3.574,3.616,3.548,3.557,3548
"2005-02-16",3.684,3.701,3.599,3.625,3796.98
"2005-02-04",3.557,3.65,3.54,3.625,6589.07
"2005-02-03",3.659,3.659,3.574,3.582,5456
"2005-02-02",3.523,3.65,3.505,3.642,7947.18
"2005-02-01",3.574,3.616,3.497,3.523,6272.15
"2005-01-31",3.574,3.684,3.574,3.608,13152.06
"2005-01-28",3.599,3.625,3.497,3.565,17550.06
"2005-01-27",3.829,3.829,3.684,3.684,19239.56
"2005-01-26",3.786,3.948,3.786,3.88,40757.72
"2005-01-25",3.778,3.795,3.693,3.761,21291.94
"2005-01-24",3.667,3.735,3.591,3.735,14501.38
"2005-01-21",3.625,3.71,3.565,3.591,23044.39
"2005-01-20",3.369,3.548,3.335,3.548,7862.04
"2005-01-19",3.446,3.446,3.352,3.378,2839
"2005-01-18",3.276,3.403,3.276,3.403,1150.71
"2005-01-14",3.446,3.514,3.386,3.395,2471.87
"2005-01-13",3.403,3.48,3.378,3.471,1738.03
"2005-01-12",3.369,3.403,3.327,3.403,1341
"2005-01-11",3.352,3.42,3.335,3.369,1232.96
"2005-01-10",3.335,3.386,3.335,3.369,1551.48
"2005-01-07",3.259,3.386,3.259,3.327,1332
"2005-01-06",3.301,3.352,3.216,3.267,1475
"2005-01-05",3.157,3.31,3.148,3.31,3569.57
"2005-01-04",3.242,3.301,3.14,3.199,4893
"2004-12-31",3.327,3.412,3.233,3.233,3105.39
"2004-12-30",3.369,3.369,3.318,3.327,1857.43
"2004-12-29",3.369,3.446,3.361,3.395,1429.51
"2004-12-28",3.471,3.471,3.369,3.386,4245.31
"2004-12-27",3.429,3.471,3.412,3.471,3295.51
"2004-12-23",3.531,3.531,3.471,3.48,1617.58
"2004-12-22",3.488,3.523,3.454,3.523,2742.75
"2004-12-21",3.454,3.531,3.412,3.471,1450
"2004-12-20",3.497,3.514,3.429,3.446,2631.87
"2004-12-17",3.54,3.625,3.471,3.523,2434
"2004-12-16",3.557,3.599,3.514,3.54,3304.58
"2004-12-15",3.625,3.642,3.505,3.599,5702.39
"2004-12-14",3.565,3.659,3.531,3.625,3664.63
"2004-12-13",3.488,3.574,3.48,3.565,2151
"2004-12-10",3.574,3.676,3.54,3.548,5254.13
"2004-12-09",3.616,3.684,3.565,3.625,7139.85
"2004-12-08",3.591,3.727,3.582,3.599,6820.66
"2004-12-07",3.778,3.786,3.591,3.591,13575.56
"2004-12-06",3.769,3.846,3.744,3.778,6736.79
"2004-12-03",3.829,3.888,3.727,3.769,16419.57
"2004-12-02",3.659,3.88,3.659,3.803,31511.51
"2004-12-01",3.693,3.761,3.616,3.693,15242.49
"2004-11-30",3.48,3.667,3.48,3.667,21682.69
"2004-11-29",3.531,3.565,3.463,3.488,3147.76
"2004-11-26",3.471,3.557,3.454,3.531,5693.05
"2004-11-24",3.565,3.599,3.42,3.429,6774
"2004-11-23",3.582,3.616,3.548,3.582,7891.91
"2004-11-22",3.523,3.582,3.505,3.565,8560.36
"2004-11-19",3.514,3.548,3.471,3.523,5558.08
"2004-11-18",3.429,3.514,3.42,3.505,4214.29
"2004-11-17",3.463,3.471,3.403,3.437,4255.93
"2004-11-16",3.488,3.488,3.403,3.454,5435.08
"2004-11-15",3.463,3.514,3.42,3.463,3819.27
"2004-11-12",3.454,3.514,3.446,3.471,7042.3
"2004-11-11",3.454,3.531,3.446,3.471,7309.57
"2004-11-10",3.386,3.488,3.361,3.454,5144.49
"2004-11-09",3.378,3.42,3.344,3.369,3659.61
"2004-11-08",3.412,3.48,3.361,3.369,5459.12
"2004-11-05",3.463,3.54,3.403,3.429,2138
"2004-11-04",3.633,3.633,3.463,3.463,3283
"2004-11-03",3.471,3.471,3.369,3.463,1679.57
"2004-11-02",3.403,3.403,3.335,3.378,2653.01
"2004-11-01",3.599,3.599,3.463,3.463,3664
"2004-10-29",3.488,3.744,3.395,3.642,7893.39
"2004-10-28",3.591,3.659,3.48,3.574,6882.79
"2004-10-27",3.471,3.548,3.446,3.54,3277.52
"2004-10-26",3.318,3.488,3.25,3.488,5579.92
"2004-10-25",3.429,3.446,3.293,3.318,6355.91
"2004-10-22",3.505,3.514,3.318,3.412,7740.9
"2004-10-21",3.523,3.582,3.446,3.488,6123.09
"2004-10-20",3.591,3.591,3.471,3.505,5041.95
"2004-10-19",3.812,3.812,3.574,3.582,7258
"2004-10-18",3.557,3.735,3.471,3.735,9758.5
"2004-10-15",3.531,3.565,3.429,3.557,6372.73
"2004-10-14",3.744,3.744,3.54,3.54,12216.99
"2004-10-13",3.752,3.786,3.667,3.727,11716.64
"2004-10-12",3.752,3.752,3.659,3.752,45081.95
"2004-10-11",3.574,3.574,3.574,3.574,13249.48
"2004-10-08",3.25,3.412,3.25,3.403,3444.23
"2004-09-30",3.369,3.395,3.259,3.259,5482
"2004-09-29",3.344,3.395,3.335,3.361,3393
"2004-09-28",3.403,3.403,3.31,3.344,6248
"2004-09-27",3.531,3.574,3.386,3.403,4470
"2004-09-24",3.616,3.642,3.505,3.505,13417.46
"2004-09-23",3.514,3.599,3.463,3.599,8011.05
"2004-09-22",3.659,3.701,3.514,3.514,10191.47
"2004-09-21",3.701,3.795,3.633,3.659,12354.73
"2004-09-20",3.565,3.718,3.54,3.701,14221.84
"2004-09-17",3.446,3.591,3.403,3.574,13597.48
"2004-09-16",3.471,3.497,3.335,3.446,12075.85
"2004-09-15",3.242,3.403,3.233,3.403,19446.97
"2004-09-14",3.106,3.276,3.106,3.242,7640.6
"2004-09-13",3.344,3.344,3.165,3.165,5095
"2004-09-10",3.301,3.352,3.293,3.335,6019.47
"2004-09-09",3.565,3.565,3.386,3.386,13921.88
"2004-09-08",3.557,3.625,3.523,3.565,6399
"2004-09-07",3.642,3.642,3.54,3.548,4614
"2004-09-03",3.582,3.582,3.514,3.557,5037.65
"2004-09-02",3.531,3.608,3.523,3.599,5148
"2004-09-01",3.616,3.65,3.531,3.599,1623.03
"2004-08-31",3.659,3.761,3.642,3.659,3455.53
"2004-08-30",3.531,3.701,3.531,3.599,1184
"2004-08-27",3.82,3.82,3.642,3.659,2049.69
"2004-08-26",3.863,3.871,3.769,3.829,2016.04
